prefix,file,dependency_count,dependencies
core::backend::simd::qm31::PackedQM31::sub_assign,core/backend/simd/qm31/PackedQM31/sub_assign.rs,1,stwo_prover::core::backend::simd::qm31::PackedQM31
core::backend::simd::qm31::PackedQM31::zeroed,core/backend/simd/qm31/PackedQM31/zeroed.rs,1,stwo_prover::core::backend::simd::qm31::PackedQM31
core::backend::simd::qm31::PackedSecureField,core/backend/simd/qm31/PackedSecureField.rs,1,stwo_prover::core::backend::simd::qm31::PackedQM31
core::backend::simd::utils::UnsafeConst::get,core/backend/simd/utils/UnsafeConst/get.rs,1,stwo_prover::core::backend::simd::utils::UnsafeConst
core::backend::simd::utils::UnsafeMut::get,core/backend/simd/utils/UnsafeMut/get.rs,1,stwo_prover::core::backend::simd::utils::UnsafeMut
core::backend::simd::very_packed_m31::Vectorized::Output,core/backend/simd/very_packed_m31/Vectorized/Output.rs,1,stwo_prover::core::backend::simd::very_packed_m31::Vectorized
core::backend::simd::very_packed_m31::Vectorized::zeroed,core/backend/simd/very_packed_m31/Vectorized/zeroed.rs,1,stwo_prover::core::backend::simd::very_packed_m31::Vectorized
core::channel::logging_channel::LoggingChannel::clone,core/channel/logging_channel/LoggingChannel/clone.rs,1,stwo_prover::core::channel::logging_channel::LoggingChannel
core::channel::logging_channel::LoggingChannel::default,core/channel/logging_channel/LoggingChannel/default.rs,1,stwo_prover::core::channel::logging_channel::LoggingChannel
core::channel::logging_channel::LoggingMerkleChannel::C,core/channel/logging_channel/LoggingMerkleChannel/C.rs,1,stwo_prover::core::channel::logging_channel::LoggingChannel
core::circle::CirclePoint::Output,core/circle/CirclePoint/Output.rs,1,stwo_prover::core::circle::CirclePoint
core::circle::CirclePoint::add,core/circle/CirclePoint/add.rs,1,stwo_prover::core::circle::CirclePoint
core::circle::CirclePoint::antipode,core/circle/CirclePoint/antipode.rs,1,stwo_prover::core::circle::CirclePoint
core::circle::CirclePoint::clone,core/circle/CirclePoint/clone.rs,1,stwo_prover::core::circle::CirclePoint
core::circle::CirclePoint::complex_conjugate,core/circle/CirclePoint/complex_conjugate.rs,1,stwo_prover::core::circle::CirclePoint
core::circle::CirclePoint::conjugate,core/circle/CirclePoint/conjugate.rs,1,stwo_prover::core::circle::CirclePoint
core::circle::CirclePoint::default,core/circle/CirclePoint/default.rs,1,stwo_prover::core::circle::CirclePoint
core::circle::CirclePoint::double,core/circle/CirclePoint/double.rs,1,stwo_prover::core::circle::CirclePoint
core::circle::CirclePoint::hash,core/circle/CirclePoint/hash.rs,1,stwo_prover::core::circle::CirclePoint
core::circle::CirclePoint::into_ef,core/circle/CirclePoint/into_ef.rs,1,stwo_prover::core::circle::CirclePoint
core::circle::CirclePoint::neg,core/circle/CirclePoint/neg.rs,1,stwo_prover::core::circle::CirclePoint
core::circle::CirclePoint::sub,core/circle/CirclePoint/sub.rs,1,stwo_prover::core::circle::CirclePoint
core::circle::CirclePoint::zero,core/circle/CirclePoint/zero.rs,1,stwo_prover::core::circle::CirclePoint
core::circle::CirclePointIndex::Output,core/circle/CirclePointIndex/Output.rs,1,stwo_prover::core::circle::CirclePointIndex
core::constraints::pair_vanishing,core/constraints/pair_vanishing.rs,1,stwo_prover::core::circle::CirclePoint
core::constraints::point_vanishing,core/constraints/point_vanishing.rs,1,stwo_prover::core::circle::CirclePoint
core::fft::butterfly,core/fft/butterfly.rs,1,stwo_prover::core::fields::m31::M31
core::fft::ibutterfly,core/fft/ibutterfly.rs,1,stwo_prover::core::fields::m31::M31
core::fields::cm31::CM31::Output,core/fields/cm31/CM31/Output.rs,1,stwo_prover::core::fields::cm31::CM31
core::fields::m31::BaseField,core/fields/m31/BaseField.rs,1,stwo_prover::core::fields::m31::M31
core::fields::m31::M31::SimdType,core/fields/m31/M31/SimdType.rs,1,stwo_prover::core::backend::simd::m31::PackedM31
core::fields::m31::M31::add_assign,core/fields/m31/M31/add_assign.rs,1,stwo_prover::core::fields::m31::M31
core::fields::m31::M31::complex_conjugate,core/fields/m31/M31/complex_conjugate.rs,1,stwo_prover::core::fields::m31::M31
core::fields::m31::M31::div_assign,core/fields/m31/M31/div_assign.rs,1,stwo_prover::core::fields::m31::M31
core::fields::m31::M31::mul_assign,core/fields/m31/M31/mul_assign.rs,1,stwo_prover::core::fields::m31::M31
core::fields::m31::M31::sub_assign,core/fields/m31/M31/sub_assign.rs,1,stwo_prover::core::fields::m31::M31
core::fields::qm31::QM31::Output,core/fields/qm31/QM31/Output.rs,1,stwo_prover::core::fields::qm31::QM31
core::fields::qm31::SecureField,core/fields/qm31/SecureField.rs,1,stwo_prover::core::fields::qm31::QM31
core::fields::secure_column::SecureColumnByCoordsIter::Item,core/fields/secure_column/SecureColumnByCoordsIter/Item.rs,1,stwo_prover::core::fields::qm31::QM31
core::lookups::gkr_verifier::Gate::clone,core/lookups/gkr_verifier/Gate/clone.rs,1,stwo_prover::core::lookups::gkr_verifier::Gate
core::lookups::mle::Mle::deref,core/lookups/mle/Mle/deref.rs,1,stwo_prover::core::lookups::mle::Mle
core::lookups::mle::Mle::deref_mut,core/lookups/mle/Mle/deref_mut.rs,1,stwo_prover::core::lookups::mle::Mle
core::lookups::mle::Mle::into_evals,core/lookups/mle/Mle/into_evals.rs,1,stwo_prover::core::lookups::mle::Mle
core::lookups::utils::Fraction::Output,core/lookups/utils/Fraction/Output.rs,1,stwo_prover::core::lookups::utils::Fraction
core::lookups::utils::Fraction::add,core/lookups/utils/Fraction/add.rs,1,stwo_prover::core::lookups::utils::Fraction
core::lookups::utils::Fraction::clone,core/lookups/utils/Fraction/clone.rs,1,stwo_prover::core::lookups::utils::Fraction
core::lookups::utils::Fraction::new,core/lookups/utils/Fraction/new.rs,1,stwo_prover::core::lookups::utils::Fraction
core::lookups::utils::Fraction::zero,core/lookups/utils/Fraction/zero.rs,1,stwo_prover::core::lookups::utils::Fraction
core::lookups::utils::Reciprocal::Output,core/lookups/utils/Reciprocal/Output.rs,1,stwo_prover::core::lookups::utils::Fraction
core::lookups::utils::Reciprocal::new,core/lookups/utils/Reciprocal/new.rs,1,stwo_prover::core::lookups::utils::Reciprocal
core::lookups::utils::UnivariatePoly::Output,core/lookups/utils/UnivariatePoly/Output.rs,1,stwo_prover::core::lookups::utils::UnivariatePoly
core::lookups::utils::UnivariatePoly::sub,core/lookups/utils/UnivariatePoly/sub.rs,1,stwo_prover::core::lookups::utils::UnivariatePoly
core::lookups::utils::fold_mle_evals,core/lookups/utils/fold_mle_evals.rs,1,stwo_prover::core::fields::qm31::QM31
core::lookups::utils::horner_eval,core/lookups/utils/horner_eval.rs,1,core::slice::iter::Iter
core::lookups::utils::random_linear_combination,core/lookups/utils/random_linear_combination.rs,1,stwo_prover::core::fields::qm31::QM31
core::poly::BitReversedOrder::clone,core/poly/BitReversedOrder/clone.rs,1,stwo_prover::core::poly::BitReversedOrder
core::poly::NaturalOrder::clone,core/poly/NaturalOrder/clone.rs,1,stwo_prover::core::poly::NaturalOrder
core::poly::circle::evaluation::CircleEvaluation::deref,core/poly/circle/evaluation/CircleEvaluation/deref.rs,1,stwo_prover::core::poly::circle::evaluation::CircleEvaluation
core::poly::circle::secure_poly::SecureCirclePoly::Target,core/poly/circle/secure_poly/SecureCirclePoly/Target.rs,1,stwo_prover::core::poly::circle::poly::CirclePoly
core::poly::circle::secure_poly::SecureEvaluation::Target,core/poly/circle/secure_poly/SecureEvaluation/Target.rs,1,stwo_prover::core::fields::secure_column::SecureColumnByCoords
core::poly::line::LineDomain::Item,core/poly/line/LineDomain/Item.rs,1,stwo_prover::core::fields::m31::M31
core::poly::line::LinePoly::Target,core/poly/line/LinePoly/Target.rs,1,stwo_prover::core::fields::qm31::QM31
core::poly::twiddles::TwiddleTree,core/poly/twiddles/TwiddleTree.rs,1,stwo_prover::core::circle::Coset
core::prover::InvalidOodsSampleStructure::clone,core/prover/InvalidOodsSampleStructure/clone.rs,1,stwo_prover::core::prover::InvalidOodsSampleStructure
core::prover::ProvingError::clone,core/prover/ProvingError/clone.rs,1,stwo_prover::core::prover::ProvingError
core::prover::StarkProof::Target,core/prover/StarkProof/Target.rs,1,stwo_prover::core::pcs::prover::CommitmentSchemeProof
core::vcs::blake2_merkle::Blake2sMerkleChannel::C,core/vcs/blake2_merkle/Blake2sMerkleChannel/C.rs,1,stwo_prover::core::channel::blake2s::Blake2sChannel
core::vcs::blake2_merkle::Blake2sMerkleChannel::H,core/vcs/blake2_merkle/Blake2sMerkleChannel/H.rs,1,stwo_prover::core::vcs::blake2_merkle::Blake2sMerkleHasher
core::vcs::blake2_merkle::Blake2sMerkleChannel::default,core/vcs/blake2_merkle/Blake2sMerkleChannel/default.rs,1,stwo_prover::core::vcs::blake2_merkle::Blake2sMerkleChannel
core::vcs::blake2_merkle::Blake2sMerkleHasher::Hash,core/vcs/blake2_merkle/Blake2sMerkleHasher/Hash.rs,1,stwo_prover::core::vcs::blake2_hash::Blake2sHash
core::vcs::blake2_merkle::Blake2sMerkleHasher::clone,core/vcs/blake2_merkle/Blake2sMerkleHasher/clone.rs,1,stwo_prover::core::vcs::blake2_merkle::Blake2sMerkleHasher
core::vcs::blake2_merkle::Blake2sMerkleHasher::default,core/vcs/blake2_merkle/Blake2sMerkleHasher/default.rs,1,stwo_prover::core::vcs::blake2_merkle::Blake2sMerkleHasher
core::vcs::blake2s_ref::add,core/vcs/blake2s_ref/add.rs,1,u32
core::vcs::blake2s_ref::rot12,core/vcs/blake2s_ref/rot12.rs,1,u32
core::vcs::blake2s_ref::rot16,core/vcs/blake2s_ref/rot16.rs,1,u32
core::vcs::blake2s_ref::rot7,core/vcs/blake2s_ref/rot7.rs,1,u32
core::vcs::blake2s_ref::rot8,core/vcs/blake2s_ref/rot8.rs,1,u32
core::vcs::blake2s_ref::xor,core/vcs/blake2s_ref/xor.rs,1,u32
core::vcs::poseidon252_merkle::Poseidon252MerkleChannel::C,core/vcs/poseidon252_merkle/Poseidon252MerkleChannel/C.rs,1,stwo_prover::core::channel::poseidon252::Poseidon252Channel
core::vcs::poseidon252_merkle::Poseidon252MerkleChannel::H,core/vcs/poseidon252_merkle/Poseidon252MerkleChannel/H.rs,1,stwo_prover::core::vcs::poseidon252_merkle::Poseidon252MerkleHasher
core::vcs::poseidon252_merkle::Poseidon252MerkleChannel::default,core/vcs/poseidon252_merkle/Poseidon252MerkleChannel/default.rs,1,stwo_prover::core::vcs::poseidon252_merkle::Poseidon252MerkleChannel
core::vcs::poseidon252_merkle::Poseidon252MerkleHasher::Hash,core/vcs/poseidon252_merkle/Poseidon252MerkleHasher/Hash.rs,1,starknet_ff::FieldElement
core::vcs::poseidon252_merkle::Poseidon252MerkleHasher::clone,core/vcs/poseidon252_merkle/Poseidon252MerkleHasher/clone.rs,1,stwo_prover::core::vcs::poseidon252_merkle::Poseidon252MerkleHasher
core::vcs::poseidon252_merkle::Poseidon252MerkleHasher::default,core/vcs/poseidon252_merkle/Poseidon252MerkleHasher/default.rs,1,stwo_prover::core::vcs::poseidon252_merkle::Poseidon252MerkleHasher
core::vcs::verifier::MerkleVerificationError::clone,core/vcs/verifier/MerkleVerificationError/clone.rs,1,stwo_prover::core::vcs::verifier::MerkleVerificationError
examples::blake::Fu32::clone,examples/blake/Fu32/clone.rs,1,stwo_prover::examples::blake::Fu32
examples::blake::scheduler::constraints::eval_next_u32,examples/blake/scheduler/constraints/eval_next_u32.rs,1,stwo_prover::examples::blake::Fu32
examples::blake::xor_table::xor12::XorTableLookupData,examples/blake/xor_table/xor12/XorTableLookupData.rs,1,stwo_prover::examples::blake::xor_table::xor12::XorAccumulator
examples::blake::xor_table::xor4::XorTableLookupData,examples/blake/xor_table/xor4/XorTableLookupData.rs,1,stwo_prover::examples::blake::xor_table::xor4::XorAccumulator
examples::blake::xor_table::xor7::XorTableLookupData,examples/blake/xor_table/xor7/XorTableLookupData.rs,1,stwo_prover::examples::blake::xor_table::xor7::XorAccumulator
examples::blake::xor_table::xor8::XorTableLookupData,examples/blake/xor_table/xor8/XorTableLookupData.rs,1,stwo_prover::examples::blake::xor_table::xor8::XorAccumulator
examples::blake::xor_table::xor9::XorTableLookupData,examples/blake/xor_table/xor9/XorTableLookupData.rs,1,stwo_prover::examples::blake::xor_table::xor9::XorAccumulator
examples::poseidon::LookupData,examples/poseidon/LookupData.rs,1,stwo_prover::core::backend::simd::column::BaseColumn
examples::poseidon::apply_m4,examples/poseidon/apply_m4.rs,1,usize
examples::state_machine::components::State,examples/state_machine/components/State.rs,1,stwo_prover::core::fields::m31::M31
examples::wide_fibonacci::FibInput,examples/wide_fibonacci/FibInput.rs,1,stwo_prover::core::backend::simd::m31::PackedM31
constraint_framework::Batching,constraint_framework/Batching.rs,2,alloc::alloc::Global;alloc::vec::Vec
constraint_framework::RelationEntry,constraint_framework/RelationEntry.rs,2,stwo_prover::constraint_framework::RelationEntry;stwo_prover::constraint_framework::RelationEntry::new
constraint_framework::component::FrameworkComponent::claimed_sum,constraint_framework/component/FrameworkComponent/claimed_sum.rs,2,stwo_prover::constraint_framework::component::FrameworkComponent;stwo_prover::core::fields::qm31::QM31
constraint_framework::component::FrameworkComponent::max_constraint_log_degree_bound,constraint_framework/component/FrameworkComponent/max_constraint_log_degree_bound.rs,2,stwo_prover::constraint_framework::component::FrameworkComponent;u32
constraint_framework::expr::BaseExpr::Output,constraint_framework/expr/BaseExpr/Output.rs,2,stwo_prover::constraint_framework::expr::BaseExpr;stwo_prover::constraint_framework::expr::ExtExpr
constraint_framework::expr::BaseExpr::add_assign,constraint_framework/expr/BaseExpr/add_assign.rs,2,stwo_prover::constraint_framework::expr::BaseExpr;stwo_prover::core::fields::m31::M31
constraint_framework::expr::BaseExpr::from,constraint_framework/expr/BaseExpr/from.rs,2,stwo_prover::constraint_framework::expr::BaseExpr;stwo_prover::core::fields::m31::M31
constraint_framework::expr::BaseExpr::one,constraint_framework/expr/BaseExpr/one.rs,2,stwo_prover::constraint_framework::expr::BaseExpr;stwo_prover::core::fields::m31::M31
constraint_framework::expr::BaseExpr::simplify_and_format,constraint_framework/expr/BaseExpr/simplify_and_format.rs,2,alloc::string::String;stwo_prover::constraint_framework::expr::BaseExpr
constraint_framework::expr::BaseExpr::zero,constraint_framework/expr/BaseExpr/zero.rs,2,stwo_prover::constraint_framework::expr::BaseExpr;stwo_prover::core::fields::m31::M31
constraint_framework::expr::ExtExpr::add_assign,constraint_framework/expr/ExtExpr/add_assign.rs,2,stwo_prover::constraint_framework::expr::ExtExpr;stwo_prover::core::fields::m31::M31
constraint_framework::expr::ExtExpr::one,constraint_framework/expr/ExtExpr/one.rs,2,stwo_prover::constraint_framework::expr::ExtExpr;stwo_prover::core::fields::m31::M31
constraint_framework::expr::ExtExpr::simplify_and_format,constraint_framework/expr/ExtExpr/simplify_and_format.rs,2,alloc::string::String;stwo_prover::constraint_framework::expr::ExtExpr
constraint_framework::expr::ExtExpr::zero,constraint_framework/expr/ExtExpr/zero.rs,2,stwo_prover::constraint_framework::expr::ExtExpr;stwo_prover::core::fields::m31::M31
constraint_framework::info::ArithmeticCounter::inverse,constraint_framework/info/ArithmeticCounter/inverse.rs,2,str;stwo_prover::constraint_framework::info::ArithmeticCounter
constraint_framework::info::ArithmeticCounter::is_zero,constraint_framework/info/ArithmeticCounter/is_zero.rs,2,bool;stwo_prover::constraint_framework::info::ArithmeticCounter
constraint_framework::info::ArithmeticCounter::sub,constraint_framework/info/ArithmeticCounter/sub.rs,2,stwo_prover::constraint_framework::info::ArithmeticCounter;stwo_prover::core::fields::qm31::QM31
constraint_framework::info::ArithmeticCounts::clone,constraint_framework/info/ArithmeticCounts/clone.rs,2,stwo_prover::constraint_framework::info::ArithmeticCounts;usize
constraint_framework::info::ArithmeticCounts::default,constraint_framework/info/ArithmeticCounts/default.rs,2,stwo_prover::constraint_framework::info::ArithmeticCounts;usize
constraint_framework::info::ArithmeticCounts::merge,constraint_framework/info/ArithmeticCounts/merge.rs,2,stwo_prover::constraint_framework::info::ArithmeticCounts;usize
constraint_framework::info::InfoEvaluator::combine_ef,constraint_framework/info/InfoEvaluator/combine_ef.rs,2,stwo_prover::constraint_framework::info::ArithmeticCounter;usize
constraint_framework::point::PointEvaluator::combine_ef,constraint_framework/point/PointEvaluator/combine_ef.rs,2,stwo_prover::core::fields::qm31::QM31;usize
constraint_framework::preprocessed_columns::IsFirst::clone,constraint_framework/preprocessed_columns/IsFirst/clone.rs,2,stwo_prover::constraint_framework::preprocessed_columns::IsFirst;u32
constraint_framework::preprocessed_columns::IsFirst::new,constraint_framework/preprocessed_columns/IsFirst/new.rs,2,stwo_prover::constraint_framework::preprocessed_columns::IsFirst;u32
constraint_framework::preprocessed_columns::PreProcessedColumnId::clone,constraint_framework/preprocessed_columns/PreProcessedColumnId/clone.rs,2,alloc::string::String;stwo_prover::constraint_framework::preprocessed_columns::PreProcessedColumnId
constraint_framework::preprocessed_columns::PreProcessedColumnId::hash,constraint_framework/preprocessed_columns/PreProcessedColumnId/hash.rs,2,alloc::string::String;stwo_prover::constraint_framework::preprocessed_columns::PreProcessedColumnId
constraint_framework::simd_domain::SimdDomainEvaluator::EF,constraint_framework/simd_domain/SimdDomainEvaluator/EF.rs,2,stwo_prover::core::backend::simd::qm31::PackedQM31;stwo_prover::core::backend::simd::very_packed_m31::Vectorized
constraint_framework::simd_domain::SimdDomainEvaluator::F,constraint_framework/simd_domain/SimdDomainEvaluator/F.rs,2,stwo_prover::core::backend::simd::m31::PackedM31;stwo_prover::core::backend::simd::very_packed_m31::Vectorized
core::ColumnVec,core/ColumnVec.rs,2,alloc::alloc::Global;alloc::vec::Vec
core::ComponentVec::Target,core/ComponentVec/Target.rs,2,alloc::alloc::Global;alloc::vec::Vec
core::air::accumulation::PointEvaluationAccumulator::accumulate,core/air/accumulation/PointEvaluationAccumulator/accumulate.rs,2,stwo_prover::core::air::accumulation::PointEvaluationAccumulator;stwo_prover::core::fields::qm31::QM31
core::air::accumulation::PointEvaluationAccumulator::clone,core/air/accumulation/PointEvaluationAccumulator/clone.rs,2,stwo_prover::core::air::accumulation::PointEvaluationAccumulator;stwo_prover::core::fields::qm31::QM31
core::air::accumulation::PointEvaluationAccumulator::finalize,core/air/accumulation/PointEvaluationAccumulator/finalize.rs,2,stwo_prover::core::air::accumulation::PointEvaluationAccumulator;stwo_prover::core::fields::qm31::QM31
core::air::accumulation::PointEvaluationAccumulator::new,core/air/accumulation/PointEvaluationAccumulator/new.rs,2,stwo_prover::core::air::accumulation::PointEvaluationAccumulator;stwo_prover::core::fields::qm31::QM31
core::air::mask::Mask,core/air/mask/Mask.rs,2,alloc::alloc::Global;alloc::vec::Vec
